

VNUM	LOCALE_NAME
16167	Crystal Necklace+7
16168	Crystal Necklace+8
16169	Crystal Necklace+9
16180	Amethyst Necklace+0
16181	Amethyst Necklace+1
16182	Amethyst Necklace+2
16183	Amethyst Necklace+3
16184	Amethyst Necklace+4
16185	Amethyst Necklace+5
16186	Amethyst Necklace+6
16187	Amethyst Necklace+7
16188	Amethyst Necklace+8
16189	Amethyst Necklace+9
16200	Heaven's Tear Necklace+0
16201	Heaven's Tear Necklace+1
16202	Heaven's Tear Necklace+2
16203	Heaven's Tear Necklace+3
16204	Heaven's Tear Necklace+4
16205	Heaven's Tear Necklace+5
16206	Heaven's Tear Necklace+6
16207	Heaven's Tear Necklace+7
16208	Heaven's Tear Necklace+8
16209	Heaven's Tear Necklace+9
16210	Silver Necklace+9
16211	Silver Necklace+9
16212	Silver Necklace+9
16213	Silver Necklace+9
16214	Silver Necklace+9
16215	Silver Necklace+9
16216	Silver Necklace+9
16217	Silver Necklace+9
16218	Silver Necklace+9
16219	Silver Necklace+9
16230	Golden Necklace+9
16231	Golden Necklace+9
16232	Golden Necklace+9
16233	Golden Necklace+9
16234	Golden Necklace+9
16235	Golden Necklace+9
16236	Golden Necklace+9
16237	Golden Necklace+9
16238	Golden Necklace+9
16239	Golden Necklace+9
16250	Jade Necklace+9
16251	Jade Necklace+9
16252	Jade Necklace+9
16253	Jade Necklace+9
16254	Jade Necklace+9
16255	Jade Necklace+9
16256	Jade Necklace+9
16257	Jade Necklace+9
16258	Jade Necklace+9
16259	Jade Necklace+9
16270	Ebony Necklace+9
16271	Ebony Necklace+9
16272	Ebony Necklace+9
16273	Ebony Necklace+9
16274	Ebony Necklace+9
16275	Ebony Necklace+9
16276	Ebony Necklace+9
16277	Ebony Necklace+9
16278	Ebony Necklace+9
16279	Ebony Necklace+9
16290	Pearl Necklace+9
16291	Pearl Necklace+9
16292	Pearl Necklace+9
16293	Pearl Necklace+9
16294	Pearl Necklace+9
16295	Pearl Necklace+9
16296	Pearl Necklace+9
16297	Pearl Necklace+9
16298	Pearl Necklace+9
16299	Pearl Necklace+9
16310	White Gold Necklace+9
16311	White Gold Necklace+9
16312	White Gold Necklace+9
16313	White Gold Necklace+9
16314	White Gold Necklace+9
16315	White Gold Necklace+9
16316	White Gold Necklace+9
16317	White Gold Necklace+9
16318	White Gold Necklace+9
16319	White Gold Necklace+9
16330	Crystal Necklace+9
16331	Crystal Necklace+9
16332	Crystal Necklace+9
16333	Crystal Necklace+9
16334	Crystal Necklace+9
16335	Crystal Necklace+9
16336	Crystal Necklace+9
16337	Crystal Necklace+9
16338	Crystal Necklace+9
16339	Crystal Necklace+9
16350	Amethyst Necklace+9
16351	Amethyst Necklace+9
16352	Amethyst Necklace+9
16353	Amethyst Necklace+9
16354	Amethyst Necklace+9
16355	Amethyst Necklace+9
16356	Amethyst Necklace+9
16357	Amethyst Necklace+9
16358	Amethyst Necklace+9
16359	Amethyst Necklace+9
16370	Heaven's Tear Necklace+9
16371	Heaven's Tear Necklace+9
16372	Heaven's Tear Necklace+9
16373	Heaven's Tear Necklace+9
16374	Heaven's Tear Necklace+9
16375	Heaven's Tear Necklace+9
16376	Heaven's Tear Necklace+9
16377	Heaven's Tear Necklace+9
16378	Heaven's Tear Necklace+9
16379	Heaven's Tear Necklace+9
17000	Wooden Earrings+0
17001	Wooden Earrings+1
17002	Wooden Earrings+2
17003	Wooden Earrings+3
17004	Wooden Earrings+4
17005	Wooden Earrings+5
17006	Wooden Earrings+6
17007	Wooden Earrings+7
17008	Wooden Earrings+8
17009	Wooden Earrings+9
17020	Copper Earrings+0
17021	Copper Earrings+1
17022	Copper Earrings+2
17023	Copper Earrings+3
17024	Copper Earrings+4
17025	Copper Earrings+5
17026	Copper Earrings+6
17027	Copper Earrings+7
17028	Copper Earrings+8
17029	Copper Earrings+9
17040	Silver Earrings+0
17041	Silver Earrings+1
17042	Silver Earrings+2
17043	Silver Earrings+3
17044	Silver Earrings+4
17045	Silver Earrings+5
17046	Silver Earrings+6
17047	Silver Earrings+7
17048	Silver Earrings+8
17049	Silver Earrings+9
17060	Golden Earrings+0
17061	Golden Earrings+1
17062	Golden Earrings+2
17063	Golden Earrings+3
17064	Golden Earrings+4
17065	Golden Earrings+5
17066	Golden Earrings+6
17067	Golden Earrings+7
17068	Golden Earrings+8
17069	Golden Earrings+9
17080	Jade Earrings+0
17081	Jade Earrings+1
17082	Jade Earrings+2
17083	Jade Earrings+3
17084	Jade Earrings+4
17085	Jade Earrings+5
17086	Jade Earrings+6
17087	Jade Earrings+7
17088	Jade Earrings+8
17089	Jade Earrings+9
17100	Ebony Earrings+0
17101	Ebony Earrings+1
17102	Ebony Earrings+2
17103	Ebony Earrings+3
17104	Ebony Earrings+4
17105	Ebony Earrings+5
17106	Ebony Earrings+6
17107	Ebony Earrings+7
17108	Ebony Earrings+8
17109	Ebony Earrings+9
17120	Pearl Earrings+0
17121	Pearl Earrings+1
17122	Pearl Earrings+2
17123	Pearl Earrings+3
17124	Pearl Earrings+4
17125	Pearl Earrings+5
17126	Pearl Earrings+6
17127	Pearl Earrings+7
17128	Pearl Earrings+8
17129	Pearl Earrings+9
17140	White Gold Earrings+0
17141	White Gold Earrings+1
17142	White Gold Earrings+2
17143	White Gold Earrings+3
17144	White Gold Earrings+4
17145	White Gold Earrings+5
17146	White Gold Earrings+6
17147	White Gold Earrings+7
17148	White Gold Earrings+8
17149	White Gold Earrings+9
17160	Crystal Earrings+0
17161	Crystal Earrings+1
17162	Crystal Earrings+2
17163	Crystal Earrings+3
17164	Crystal Earrings+4
17165	Crystal Earrings+5
17166	Crystal Earrings+6
17167	Crystal Earrings+7
17168	Crystal Earrings+8
17169	Crystal Earrings+9
17180	Amethyst Earrings+0
17181	Amethyst Earrings+1
17182	Amethyst Earrings+2
17183	Amethyst Earrings+3
17184	Amethyst Earrings+4
17185	Amethyst Earrings+5
17186	Amethyst Earrings+6
17187	Amethyst Earrings+7
17188	Amethyst Earrings+8
17189	Amethyst Earrings+9
17200	Heaven's Tear Earrings+0
17201	Heaven's Tear Earrings+1
17202	Heaven's Tear Earrings+2
17203	Heaven's Tear Earrings+3
17204	Heaven's Tear Earrings+4
17205	Heaven's Tear Earrings+5
17206	Heaven's Tear Earrings+6
17207	Heaven's Tear Earrings+7
17208	Heaven's Tear Earrings+8
17209	Heaven's Tear Earrings+9
17250	Jade Earrings+9
17251	Jade Earrings+9
17252	Jade Earrings+9
17253	Jade Earrings+9
17254	Jade Earrings+9
17255	Jade Earrings+9
17256	Jade Earrings+9
17257	Jade Earrings+9
17258	Jade Earrings+9
17259	Jade Earrings+9
17270	Ebony Earrings+9
17271	Ebony Earrings+9
17272	Ebony Earrings+9
17273	Ebony Earrings+9
17274	Ebony Earrings+9
17275	Ebony Earrings+9
17276	Ebony Earrings+9
17277	Ebony Earrings+9
17278	Ebony Earrings+9
17279	Ebony Earrings+9
17290	Pearl Earrings+9
17291	Pearl Earrings+9
17292	Pearl Earrings+9
17293	Pearl Earrings+9
17294	Pearl Earrings+9
17295	Pearl Earrings+9
17296	Pearl Earrings+9
17297	Pearl Earrings+9
17298	Pearl Earrings+9
17299	Pearl Earrings+9
17310	White Gold Earrings+9
17311	White Gold Earrings+9
17312	White Gold Earrings+9
17313	White Gold Earrings+9
17314	White Gold Earrings+9
17315	White Gold Earrings+9
17316	White Gold Earrings+9
17317	White Gold Earrings+9
17318	White Gold Earrings+9
17319	White Gold Earrings+9
17330	Crystal Earrings+9
17331	Crystal Earrings+9
17332	Crystal Earrings+9
17333	Crystal Earrings+9
17334	Crystal Earrings+9
17335	Crystal Earrings+9
17336	Crystal Earrings+9
17337	Crystal Earrings+9
17338	Crystal Earrings+9
17339	Crystal Earrings+9
17350	Amethyst Earrings+9
17351	Amethyst Earrings+9
17352	Amethyst Earrings+9
17353	Amethyst Earrings+9
17354	Amethyst Earrings+9
17355	Amethyst Earrings+9
17356	Amethyst Earrings+9
17357	Amethyst Earrings+9
17358	Amethyst Earrings+9
17359	Amethyst Earrings+9
17370	Heaven's Tear Earrings+9
17371	Heaven's Tear Earrings+9
17372	Heaven's Tear Earrings+9
17373	Heaven's Tear Earrings+9
17374	Heaven's Tear Earrings+9
17375	Heaven's Tear Earrings+9
17376	Heaven's Tear Earrings+9
17377	Heaven's Tear Earrings+9
17378	Heaven's Tear Earrings+9
17379	Heaven's Tear Earrings+9
19290	Black Steel Armour+9
19291	Black Steel Armour+9
19292	Black Steel Armour+9
19293	Black Steel Armour+9
19294	Black Steel Armour+9
19295	Black Steel Armour+9
19296	Black Steel Armour+9
19297	Black Steel Armour+9
19298	Black Steel Armour+9
19299	Black Steel Armour+9
19490	Black Wind Suit+9
19491	Black Wind Suit+9
19492	Black Wind Suit+9
19493	Black Wind Suit+9
19494	Black Wind Suit+9
19495	Black Wind Suit+9
19496	Black Wind Suit+9
19497	Black Wind Suit+9
19498	Black Wind Suit+9
19499	Black Wind Suit+9
19690	Black Magic  Armour+9
19691	Black Magic  Armour+9
19692	Black Magic  Armour+9
19693	Black Magic  Armour+9
19694	Black Magic  Armour+9
19695	Black Magic  Armour+9
19696	Black Magic  Armour+9
19697	Black Magic  Armour+9
19698	Black Magic  Armour+9
19699	Black Magic  Armour+9
19890	Black Tunic+9
19891	Black Tunic+9
19892	Black Tunic+9
19893	Black Tunic+9
19894	Black Tunic+9
19895	Black Tunic+9
19896	Black Tunic+9
19897	Black Tunic+9
19898	Black Tunic+9
19899	Black Tunic+9
22000	Town Return Scroll
22001	Town Return Scroll
22010	Return Scroll
22011	Return Scroll
22020	Teleportation Scroll
22030	Teleport Scroll
22040	Life Scroll
22050	Incarnation Scroll
25040	Blessing Scroll
25041	Magic Metal
25100	Spirit Stone Scroll
27001	Red Potion(S)
27002	Red Potion(M)
27003	Red Potion(L)
27004	Blue Potion(S)
27005	Blue Potion(M)
27006	Blue Potion(L)
27100	Green Potion(S)
27101	Green Potion(M)
27102	Green Potion(L)
27103	Purple Potion(S)
27104	Purple Potion(M)
27105	Purple Potion(L)
27110	Green Potion(S)
27111	Green Potion(M)
27112	Green Potion(L)
27113	Purple Potion(S)
27114	Purple Potion(M)
27115	Purple Potion(L)
27116	Pink Potion(S)
27117	Pink Potion(M)
27118	Pink Potion(L)
27119	Sky Blue Potion(S)
27120	Sky Blue Potion(M)
27121	Sky Blue Potion(L)
27400	Fishing Pole+1
27410	Fishing Pole+2
27420	Fishing Pole+3
27430	Fishing Pole+4
27440	Fishing Pole+5
27450	Fishing Pole+6
27460	Fishing Pole+7
27470	Fishing Pole+8
27480	Fishing Pole+9
27490	Fishing Pole+10
27500	Fishing Pole+11
27510	Fishing Pole+12
27520	Fishing Pole+13
27530	Fishing Pole+14
27540	Fishing Pole+15
27550	Fishing Pole+16
27560	Fishing Pole+17
27570	Fishing Pole+18
27580	Fishing Pole+19
27590	Fishing Pole+20
27600	Bonfire
27610	Fishing Marble
27620	Fishing Manual
27799	Fishbone
27800	Riceball
27801	Worm
27802	Minnow
27803	Crucian Carp
27804	Mandarin Fish
27805	Grayling
27806	Carp
27807	Salmon
27808	Grass Carp
27809	Brook Trout
27810	Eel
27811	Rainbow Trout
27812	Tilapia
27813	Pikes
27814	Perch
27815	Tenchi
27816	Catfish
27817	Loach
27818	Lotus Fish
27819	Striped Bass
27820	Smelt
27821	Shiri
27822	Mirror Carp
27823	Gold Crucian Carp
27833	Raw Crucian Carp
27834	Raw Mandarin Fish
27835	Raw Grayling
27836	Raw Carp
27837	Raw Salmon
27838	Raw Grass Carp
27839	Raw Brook Trout
27840	Raw Eel
27841	Raw Rainbow Trout
27842	Raw Tilapia
27843	Raw Pikes
27844	Raw Perch
27845	Raw Tenchi
27846	Raw Catfish
27847	Raw Loach
27848	Raw Lotus Fish
27849	Raw Striped Bass
27850	Raw Smelt
27851	Raw Shiri
27852	Raw Mirror Carp
27853	Raw Gold Crucian Carp
27863	Grilled Crucian Carp
27864	Grilled Mandarin Fish
27865	Grilled Grayling
27866	Grilled Carp
27867	Grilled Salmon
27868	Grilled Grass Carp
27869	Grilled Brook Trout
27870	Grilled Eel
27871	Grilled Rainbow Trout
27872	Grilled Tilapia
27873	Grilled Pikes
27874	Grilled Perch
27875	Grilled Tenchi
27876	Grilled Catfish
27877	Grilled Loach
27878	Grilled Lotus Fish
27879	Grilled Striped Bass
27880	Grilled Smelt
27881	Grilled Shiri
27882	Grilled Mirror Carp
27883	Grilled Gold Crucian
27987	Clam
27988	Treasure Map
27989	Spirit Stone Detector
27990	Piece of Stone
27991	Water Stone
27992	White Pearl
27993	Blue Pearl
27994	Red Pearl
27995	Empty Bottle
27996	Poison Bottle
27997	Vital Marble
27998	Alchemy Pouch
27999	Spirit Stone Pouch
28000	Stone of  Massacre+0
28004	Stone of Paranoia+0
28008	Stone of Trauma+0
28012	Stone of Stupidity+0
28030	Stone of Penetration+0
28031	Stone of Deathblow+0
28032	Stone of Cooldown+0
28033	Stone against Warrior+0
28034	Stone against Assassin+0
28035	Stone against Sura+0
28036	Stone against Mage+0
28037	Stone against Monsters+0
28038	Stone of Evasion+0
28039	Stone of Dodge+0
28040	Stone of Magic+0
28041	Stone of Vita+0
28042	 Stone of Defence+0
28043	Stone of Haste+0
28100	Stone of  Massacre+1
28104	Stone of Paranoia+1
28108	Stone of Trauma+1
28112	Stone of Stupidity+1
28130	Stone of Penetration+1
28131	Stone of Deathblow+1
28132	Stone of Cooldown+1
28133	Stone against Warrior+1
28134	Stone against Assassin+1
28135	Stone against Sura+1
28136	Stone against Mage+1
28137	Stone against Monsters+1
28138	Stone of Evasion+1
28139	Stone of Dodge+1
28140	Stone of Magic+1
28141	Stone of Vita+1
28142	Stone of Defence+1
28143	Stone of Haste+1
28200	Stone of  Massacre+2
28204	Stone of Paranoia+2
28208	Stone of Trauma+2
28212	Stone of Stupidity+2
28230	Stone of Penetration+2
28231	Stone of Deathblow+2
28232	Stone of Cooldown+2
28233	Stone against Warrior+2
28234	Stone against Assassin+2
28235	Stone against Sura+2
28236	Stone against Mage+2
28237	Stone against Monsters+2
28238	Stone of Evasion+2
28239	Stone of Dodge+2
28240	Stone of Magic+2
28241	Stone of Vita+2
28242	Stone of Defence+2
28243	Stone of Haste+2
28300	Stone of Massacre+3
28304	Stone of Paranoia+3
28308	Stone of Trauma+3
28312	Stone of Stupidity+3
28330	Stone of Penetration+3
28331	Stone of Deathblow+3
28332	Stone of Cooldown+3
28333	Stone against Warrior+3
28334	Stone against Assassin+3
28335	Stone against Sura+3
28336	Stone against Mage+3
28337	Stone against Monsters+3
28338	Stone of Evasion+3
28339	Stone of Dodge+3
28340	Stone of Magic+3
28341	Stone of Vita+3
28342	Stone of Defence+3
28343	Stone of Haste+3
28400	Stone of Massacre+4
28404	Stone of Paranoia+4
28408	Stone of Trauma+4
28412	Stone of Stupidity+4
28430	Stone of Penetration+4
28431	Stone of Deathblow+4
28432	Stone of Cooldown+4
28433	Stone against Warrior+4
28434	Stone against Assassin+4
28435	Stone against Sura+4
28436	Stone against Mage+4
28437	Stone against Monsters+4
28438	Stone of Evasion+4
28439	Stone of Dodge+4
28440	Stone of Magic+4
28441	Stone of Vita+4
28442	Stone of Defence+4
28443	Stone of Haste+4
28500	Stone of Massacre+5
28504	Stone of Paranoia+5
28508	Stone of Trauma+5
28512	Stone of Stupidity+5
28530	Stone of Penetration+5
28531	Stone of Deathblow+5
28532	Stone of Cooldown+5
28533	Stone against Warrior+5
28534	Stone against Assassin+5
28535	Stone against Sura+5
28536	Stone against Mage+5
28537	Stone against Monsters+5
28538	Stone of Evasion+5
28539	Stone of Dodge+5
28540	Stone of Magic+5
28541	Stone of Vita+5
28542	Stone of Defence+5
28543	Stone of Haste+5
28600	Stone of Massacre+5
28604	Stone of Paranoia+5
28608	Stone of Trauma+5
28612	Stone of Stupidity+5
28630	Stone of Penetration+5
28631	Stone of Deathblow+5
28632	Stone of Cooldown+5
28633	Stone against Warrior+5
28634	Stone against Assassin+5
28635	Stone against Sura+5
28636	Stone against Mage+5
28637	Stone against Monsters+5
28638	Stone of Evasion+5
28639	Stone of Dodge+5
28640	Stone of Magic+5
28641	Stone of Vita+5
28642	Stone of Defence+5
28643	Stone of Haste+5
28700	Stone of Penetration+7
28701	Stone of Deathblow+7
28702	Stone of Cooldown+7
28703	Stone against Warrior+7
28704	Stone against Assassin+7
28705	Stone against Sura+7
28706	Stone against Mage+7
28707	Stone against Monsters+7
28708	Stone of Evasion+7
28709	Stone of Dodge+7
28710	Stone of Magic+7
28711	Stone of Vita+7
28712	Stone of Defence+7
28713	Stone of Haste+7
28730	Aqua Stone Penetration+7
28731	Aqua Stone Deathblow+7
28732	Aqua Stone Cooldown+7
28733	Aqua Stone Warrior+7
28734	Aqua Stone Assassin+7
28735	Aqua Stone Sura+7
28736	Aqua Stone Shaman+7
28737	Aqua Stone Monster+7
28738	Aqua Stone Evasion+7
28739	Aqua Stone Dodge+7
28740	Aqua Stone Magic+7
28741	Aqua Stone Vita+7
28742	Aqua Stone Defence+7
28743	Aqua Stone Haste+7
28800	Stone of Penetration+8
28801	Stone of Deathblow+8
28802	Stone of Cooldown+8
28803	Stone against Warrior+8
28804	Stone against Assassin+8
28805	Stone against Sura+8
28806	Stone against Mage+8
28807	Stone against Monsters+8
28808	Stone of Evasion+8
28809	Stone of Dodge+8
28810	Stone of Magic+8
28811	Stone of Vita+8
28812	Stone of Defence+8
28813	Stone of Haste+8
28830	Aqua Stone Penetration+8
28831	Aqua Stone Deathblow+8
28832	Aqua Stone Cooldown+8
28833	Aqua Stone  Warrior+8
28834	Aqua Stone Assassin+8
28835	Aqua Stone Sura+8
28836	Aqua Stone Mage+8
28837	Aqua Stone Monsters+8
28838	Aqua Stone Evasion+8
28839	Aqua Stone Dodge+8
28840	Aqua Stone Magic+8
28841	Aqua Stone Vita+8
28842	Aqua Stone Defence+8
28843	Aqua Stone Haste+8
28900	Stone of Penetration+9
28901	Stone of Deathblow+9
28902	Stone of Cooldown+9
28903	Stone against Warrior+9
28904	Stone against Assassin+9
28905	Stone against Sura+9
28906	Stone against Mage+9
28907	Stone against Monsters+9
28908	Stone of Evasion+9
28909	Stone of Dodge+9
28910	Stone of Magic+9
28911	Stone of Vita+9
28912	Stone of Defence+9
28913	Stone of Haste+9
28930	Aqua Stone Penetration+9
28931	Aqua Stone Deathblow+9
28932	Aqua Stone Cooldown+9
28933	Aqua Stone Warrior+9
28934	Aqua Stone Assassin+9
28935	Aqua Stone Sura+9
28936	Aqua Stone Mage+9
28937	Aqua Stone Monster+9
28938	Aqua Stone Evasion+9
28939	Aqua Stone Dodge+9
28940	Aqua Stone Magic+9
28941	Aqua Stone  Vita+9
28942	Aqua Stone Defence+9
28943	Aqua Stone Haste+9
28960	Piece of Broken Stone
29001	Scallop
29002	Blue Scallop
29003	Yellow Scallop
29004	Red Scallop
29005	Green Scallop
29006	Yellow Tartar
29007	Blue Tartar
29008	Blue Holy Water
29009	Yellow Holy Water
29010	Red Holy Water
29011	Green Holy Water
29012	Light Blue Holy Water
29013	Light Yellow Holy Water
29014	Light Red Holy Water
29015	Light Green Holy Water
29101	Pickax+0
29102	Pickax+1
29103	Pickax+2
29104	Pickax+3
29105	Pickax+4
29106	Pickax+5
29107	Pickax+6
29108	Pickax+7
29109	Pickax+8
29110	Pickax+9
30000	Barley
30001	Letter
30002	Stir-fried Sausage
30003	Pig Nose
30004	Wild Boar Tooth
30005	Piece of Broken Armour
30006	Orc Tooth
30007	Orc Amulet
30008	Esoteric Primer
30009	Unknown Medicine
30010	Bear Gall
30011	Skein
30012	Wine Bottle
30013	Liquor Jug
30014	Yeti Fur
30015	Demon's Keepsake
30016	Demon's Gem
30017	Ornamental Hairpin
30018	Red Pigtail Ribbon
30019	Flaming Mane
30020	Walnut
30021	Piece of Gem
30022	Snake Tail
30023	White Tiger Hide
30024	Horsetail
30025	Spider's Poison Sack
30026	Wolf Intestine
30027	Wolf Fur
30028	Wolf Claw
30029	Wolf Liver
30030	Rusty Blade
30031	Toy
30032	Worn Out Black Uniform
30033	Broken China
30034	White Pigtail Ribbon
30035	Facial Cream
30036	Mystic Herb
30037	Tiger Claw
30038	Tiger Hide
30039	Piece of Fabric
30040	Leaf
30041	Shiriken
30042	Fighting Tiger Fang
30043	Bean
30044	Clay
30045	Scorpion Needle
30046	Scorpion Tail
30047	Curse Book
30048	Piece of Ice
30049	Ice Killer Whale Horn
30050	Ice Marble
30051	Unknown Talisman
30052	Flag
30053	Bear Feet
30054	Wedding Ring
30055	Scorpion Claw
30056	Spider Web
30057	Spider Eyes
30058	Spider Egg Sack
30059	Spider Legs
30060	Frog Tongue
30061	Frog Legs
30062	Medicine Vessel
30063	Skin Medicine
30064	Sharp Stone
30065	Bell
30066	Hot Pepper
30067	Snakeskin
30068	Tofu Steak
30069	Wolf Claw+
30070	Wolf Fur+
30071	Bear Gall+
30072	Bear Foot Skin+
30073	White Pigtail Ribbon+
30074	Worn Out Black Uniform+
30075	Shiriken+
30076	Orc Amulet+
30077	Orc Tooth+
30078	Esoteric Primer+
30079	Unknown Talisman+
30080	Curse Book+
30081	Scorpion Tail+
30082	Snake Tail+
30083	Unknown Medicine+
30084	Unknown Talisman+
30085	Piece of Fabric+
30086	Demon's Keepsake+
30087	Demon's Gem+
30088	Piece of Ice+
30089	Yeti Fur+
30090	Ice Marble+
30091	Warrior's Symbol
30092	Savage's Booty
30093	Lucky Pouch
30094	Lucky Pouch
30095	Lucky Pouch
30096	Lucky Pouch
30097	Item Mall Lucky Pouch
30098	Lucky Pouch
30099	Lucky Pouch
30100	Lucky Pouch
30101	Ariyoung's Wedding Ring
30102	Golden Axe
30103	Golden Orc Tooth
30104	Desert Spider Web
30105	Stingy Scorpion Tail
30106	Medicine for Yu-Rang
30107	Orc Fang
30108	Ceramic Enamel
30109	Desert Spider Web
30110	Letter from David
30111	Stingy Scorpion Tail
30112	Eel
30113	Esoteric Scripture
30114	Plague
30115	Plague Cure
30116	Frog's Legs
30117	Peddler's Letter
30118	Demon's Jewellery Box
30119	Bell
30120	Piece of a Map
30121	Piece of a Map
30122	Piece of a Map
30123	Piece of a Map
30124	Piece of a Map
30125	Piece of a Map
30126	Piece of a Map
30127	Piece of a Map
30128	Piece of a Map
30129	Secret Information
30130	Empty Bottle
30131	Blacksmith's Letter
30132	Sage's Book
30133	Trade Vendor`s Shoes
30134	Sage Package
30135	Alice's Letter
30136	Golden Bow
30137	Monkey's Blood
30138	Plasticine
30139	Evil Tooth
30140	String
30141	Materials Stone
30142	Letter
30143	Herb
30144	Tiger's Liver
30145	Betrayer Balso's Herbs
30146	Crabbed Ice
30147	Esoteric Dogmata
30148	Esoteric Symbol
30149	Ice Water
30150	Page of Old Diary
30151	Lupine Fur
30152	Plague Potion
30153	Flowers
30154	Obent Book
30155	Mirine's Ring
30156	Obent Book
30157	Arrow Head
30158	Rice Cake
30159	Clothes
30160	Notices
30161	Ah-Yu's Javelin
30162	Eye of a Spider
30163	Yuhwan's Instrument
30164	Translation of Cursebook
30165	Ghost Tree Branch
30166	Giant Symbol
30167	Red Wood Branch
30168	Notice of Plague King
30201	Vengeance Ring
30202	Ear of Tanaka
30203	Crystal
30204	Piece of Crystal
30205	Manufacturing Material
30210	Emerald
30211	Emerald
30212	Emerald
30213	Emerald
30214	Emerald
30215	Emerald
30216	Emerald
30217	Emerald
30218	Emerald
30219	Emerald
30220	Orc's Soul Stone
30221	Esoteric's Soul Stone
30222	Demon's Soul Stone
30223	Icer's Soul Stone
30224	Ghost's Soul Stone
30225	Giant's Soul Stone
30226	Evil Soul Stone
30227	Plague King Soul Stone
30228	Noname
30251	Red Sky Gem
30252	White Sky Gem
30253	Blue Sky Gem
30258	Noname
30259	Noname
30260	Noname
30261	Noname
30262	Noname
30263	Noname
30264	Noname
30300	Unknown Old Chest
30301	Demon Tower Map
30302	Elite Demon Tower Map
30303	Demon Key
30304	Elite Demon Key
40001	Unknown Gold Ring
40002	Levi's Ring
40003	Thor's Ring
40004	Eek's Ring
40005	Sounding Bell
40006	Savage Delivery Recipe
40007	Letter from Savage Boss
50001	Good Luck Book
50002	Gold Ring
50003	Skill Reset Scroll
50004	Event Detector
50005	Horse Riding Ticket
50006	Gold Treasure Box
50007	Silver Treasure Box
50008	Gold Key
50009	Silver Key
50010	Holiday Stockings
50011	Moonlight Treasure Box
50012	Gold Treasure Box+
50013	Silver Treasure Box+
50014	Gold Key+
50015	Silver Key+
50016	Bean Paste
50017	Sugar Paste
50018	Fruit Paste
50019	Sweet Rice Wrap
50020	Bean Cake
50021	Sugar Cake
50022	Fruit Cake
50023	Red Packet
50024	Rose
50025	Chocolate
50026	Coins
50027	Lottery Ticket
50028	24k Gold Ring
50029	18k Gold Ring
50030	14k Gold Ring
50031	Rose
50032	Candy
50033	Mystery Box
50034	Puzzle Box
50035	Children's Day Gift Box
50036	Children's Day Gift Box
50037	Hexagonal Treasure Box
50038	Bronze Certificate
50039	Silver Certificate
50040	Golden Certificate
50041	Gift Parcel
50042	Hero`s Certificate
50050	Horse Medal
50051	Horse Sword
50052	Armed Horse Book
50053	Military Horse Book
50054	Hay
50055	Carrot
50056	Red Ginseng
50057	Sujin Dungeon Herb
50058	Honobo Dungeon Herb
50059	Joklor Dungeon Herb
50060	Horse Riding Tome
50061	Horse Taming Manual
50062	Horse Riding Tome
50070	Chief Orc's Treasure Box
50071	Esoteric Leader`s Box
50072	Greater Esoteric Box
50073	Queen Spider`s Box
50074	Giant Spider`s Box
50075	Plague Carrier`s Box
50076	Desert Tortoise`s Box
50077	Nine Tails Box
50078	Yellow Tiger Ghost`s Box
50079	Flame King`s Box
50080	Red Dragon`s Box
50081	Demon King`s Box
50082	Death Reaper`s Box
50083	Horse Riding Ticket
50084	Unlock Stone
50085	Seed
50086	Moon Cake
50087	Mugwort Rice Cake
50088	Mung Bean Rice Cake
50089	Allowance for  Mining
50090	Box of Fox nine o' Tails
50091	Crucian Crap Sushi
50092	Carp Sushi
50093	Salmon Sushi
50094	Catfish Sushi
50100	Fire Crackers
50101	Fire Crackers
50102	Fire Crackers
50103	Fire Crackers
50104	Fire Crackers
50105	Fire Crackers
50106	Christmas Fire Cracker
50107	Chinese Fire Cracker
50108	Toy Top
50109	Red Ebony Box
50110	Orange Ebony Box
50111	Yellow Ebony Box
50112	Light Green Ebony Box
50113	Dark Green Ebony Box
50114	Blue Ebony Box
50115	Crimson Ebony Box
50116	Weapon Exchange Box
50117	Treasure Chest
50118	Heaven Box
50119	Noname
50120	Purple Bracelet Box
50121	Purple Necklace Box
50122	Purple Earing Box
50123	Ice Cream
50124	Knights Treasure
50200	Bundle
50201	Bouquet
50202	Bouquet
50300	Skill Book
50301	SunZi Art of War
50302	WuZi Art of War
50303	GuiGu Art of War
50304	Beginner Continuum Book
50305	Advanced Continuum Book
50306	Expert Continuum Book
50307	Mission Book(Easy)
50308	Mission Book(Normal)
50309	Mission Book(Hard)
50310	Mission Book(Expert)
50311	Pandemonia Linguistics
50312	Asmodia Linguistics
50313	Elgoria Linguistics
50314	Polymorph Book
50315	Advanced Polymorph Book
50316	Master Polymorph Book
50317	Mission Book(Test)
50318	Mission Book(Easy)
50319	Mission Book(Normal)
50320	Mission Book(Hard)
50321	Mission Book(Expert)
50322	Transformation Scroll
50401	Tome of Shaolin Stance
50402	Tome of Whirlwind
50403	Tome of Berserk
50404	Tome of Aura of Sword
50405	Tome of Charge
50416	Tome of Spirit Strike
50417	Tome of Tiger Bash
50418	Tome of Lion Stomp
50419	Tome of Taichi
50420	Tome of Sword Strike
50431	Tome of Ghost Attack
50432	Tome of Fatal Strike
50433	Tome of Spinning Dagger
50434	Tome of Stealth
50435	Tome of Poisonous Cloud
50446	Tome of Repetition Shot
